[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --0252%252525252525252525251D352%2525252525252525252510252%25252525252525252525DNA0252%25252525252525252525--0252%252525252525252525251D352%2525252525252525252510252%25252525252525252525DNA0252%25252525252525252525--0252%252525252525252525251D352%2525252525252525252510252%25252525252525252525DNA0252%25252525252525252525--525252%2525252525252525252525252525201525252%25252525252525252525252525253D1525252%252525252525252525252525252520DNA525252%252525252525252525252525252520--525252%2525252525252525252525252525201525252%25252525252525252525252525253D1525252%252525252525252525252525252520DNA525252%252525252525252525252525252520525252%25252525252525252525252525252Fapi525252%25252525252525252525252525252Frefresh525252%25252525252525252525252525253Fspam525252%25252525252525252525252525253Dtrue525252%252525252525252525252520AND525252%2525252525252525252525201525252%25252525252525252525253D1525252%252525252525252525252520--525252%252525252525252525252520AND525252%2525252525252525252525201525252%25252525252525252525253D1525252%252525252525252525252520--525252%252525252525252525252520AND525252%2525252525252525252525201525252%25252525252525252525253D1525252%252525252525252525252520--525252%252525252525252525252520AND525252%2525252525252525252525201525252%25252525252525252525253D1525252%252525252525252525252520--52%252525252525252520AND52%252525252525252520152%25252525252525253D152%252525252525252520--52%252525252525252520AND52%252525252525252520152%25252525252525253D152%252525252525252520--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --02%1D3%102%DNA02%--025252%1D35252%1025252%DNA025252%--025252%1D35252%1025252%DNA025252%--025252525252525252%251D35252525252525252%251025252525252525252%25DNA025252525252525252%25--525252525252525252525252%2525201525252525252525252525252%25253D1525252525252525252525252%252520DNA525252525252525252525252%252520525252525252525252525252%25255Cstatus525252525252525252525252%25253Foverload525252525252525252525252%252520AND525252525252525252525252%2525201525252525252525252525252%25253D1525252525252525252525252%252520--525252525252525252525252%252520AND525252525252525252525252%2525201525252525252525252525252%25253D1525252525252525252525252%252520--525252525252525252525252%252520AND525252525252525252525252%2525201525252525252525252525252%25253D1525252525252525252525252%252520--525252525252525252525252%252520AND525252525252525252525252%2525201525252525252525252525252%25253D1525252525252525252525252%252520--525252525252525252525252%252520AND525252525252525252525252%2525201525252525252525252525252%25253D1525252525252525252525252%252520--5252525252525252%20AND5252525252525252%2015252525252525252%3D15252525252525252%20--0252525252525252%AND0252525252525252%1D352525252525252%10252525252525252%-- AND 1=1 --
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /hidden-admin-panel
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /flood-endpoint
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /hidden-admin-panel
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /flood-endpoint
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --0252%252525251D352%2525252510252%25252525DNA0252%25252525--025252%252525251D35252%252525251025252%25252525DNA025252%25252525--02525252%252525251D3525252%25252525102525252%25252525DNA02525252%25252525--52525252%2525252520152525252%252525253D152525252%2525252520DNA52525252%2525252520sresu52525252%2525252520MORF52525252%2525252520*52525252%252525252052525252%25252525E252525252%252525259652525252%252525258852525252%25252525E252525252%252525259652525252%252525258852525252%25252525E252525252%252525259652525252%252525258852525252%252525252052525252%25252525E252525252%252525259652525252%252525258852525252%25252525E252525252%252525259652525252%252525258852525252%25252525E252525252%252525259652525252%252525258852525252%2525252520152525252%252525253Ddi52525252%252525253F52525252%252525252F0252%25252525AND0252%252525251D352%2525252510252%25252525--0252%25252525AND0252%252525251D352%2525252510252%25252525--0252%25252525AND0252%252525251D352%2525252510252%25252525--%25252520AND%252525201%2525253D1%25252520--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --0252%25252525252525252525251D352%252525252525252525252510252%2525252525252525252525DNA0252%2525252525252525252525--0252%25252525252525252525251D352%252525252525252525252510252%2525252525252525252525DNA0252%2525252525252525252525--0252%25252525252525252525251D352%252525252525252525252510252%2525252525252525252525DNA0252%2525252525252525252525--525252%252525252525252525252525252525201525252%2525252525252525252525252525253D1525252%25252525252525252525252525252520DNA525252%25252525252525252525252525252520--525252%252525252525252525252525252525201525252%2525252525252525252525252525253D1525252%25252525252525252525252525252520DNA525252%25252525252525252525252525252520525252%2525252525252525252525252525252Fapi525252%2525252525252525252525252525252Frefresh525252%2525252525252525252525252525253Fspam525252%2525252525252525252525252525253Dtrue525252%25252525252525252525252520AND525252%252525252525252525252525201525252%2525252525252525252525253D1525252%25252525252525252525252520--525252%25252525252525252525252520AND525252%252525252525252525252525201525252%2525252525252525252525253D1525252%25252525252525252525252520--525252%25252525252525252525252520AND525252%252525252525252525252525201525252%2525252525252525252525253D1525252%25252525252525252525252520--525252%25252525252525252525252520AND525252%252525252525252525252525201525252%2525252525252525252525253D1525252%25252525252525252525252520--52%25252525252525252520AND52%25252525252525252520152%2525252525252525253D152%25252525252525252520--52%25252525252525252520AND52%25252525252525252520152%2525252525252525253D152%25252525252525252520-- AND 1=1 --
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --%2525201%25253D1%252520DNA%252520--%252525201%2525253D1%25252520DNA%25252520--%252525201%2525253D1%25252520DNA%25252520--%252525201%2525253D1%25252520DNA%25252520--%252525201%2525253D1%25252520DNA%25252520--025252%252525251D35252%252525251025252%25252525DNA025252%25252525--02525252%2525252525'nimdaD3525252%2525252525emanresuF3525252%2525252525nigolC5525252%2525252525025252%25252525AND025252%252525251D35252%252525251025252%25252525--025252%25252525AND025252%252525251D35252%252525251025252%25252525--025252%25252525AND025252%252525251D35252%252525251025252%25252525--025252%25252525AND025252%252525251D35252%252525251025252%25252525--%25252520AND%252525201%2525253D1%25252520--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --02525252%2525251D3525252%252525102525252%252525DNA02525252%252525--025252525252%252525251D35252525252%252525251025252525252%25252525DNA025252525252%25252525525252525252%2525252525252Fadmin525252525252%2525252525252F..525252525252%2525252525252F..525252525252%2525252525252F..525252525252%2525252525252Fetc525252525252%2525252525252Fpasswd525252525252%2525252520AND525252525252%25252525201525252525252%252525253D1525252525252%2525252520--525252525252%2525252520AND525252525252%25252525201525252525252%252525253D1525252525252%2525252520--525252525252%2525252520AND525252525252%25252525201525252525252%252525253D1525252525252%2525252520--025252525252%25252525AND025252525252%252525251D35252525252%252525251025252525252%25252525--5252525252%25252520AND5252525252%2525252015252525252%2525253D15252525252%25252520--5252525252%25252520AND5252525252%2525252015252525252%2525253D15252525252%25252520--5252525252%25252520AND5252525252%2525252015252525252%2525253D15252525252%25252520--5252525252%25252520AND5252525252%2525252015252525252%2525253D15252525252%25252520--0252525252%252525AND0252525252%2525251D352525252%25252510252525252%252525--025252%252525AND025252%2525251D35252%2525251025252%252525-- AND 1=1 --
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --02%251D3%25102%25DNA02%25--025252%251D35252%251025252%25DNA025252%25--025252%251D35252%251025252%25DNA025252%25--025252525252525252%25251D35252525252525252%25251025252525252525252%2525DNA025252525252525252%2525--525252525252525252525252%252525201525252525252525252525252%2525253D1525252525252525252525252%25252520DNA525252525252525252525252%25252520525252525252525252525252%2525255Cstatus525252525252525252525252%2525253Foverload525252525252525252525252%25252520AND525252525252525252525252%252525201525252525252525252525252%2525253D1525252525252525252525252%25252520--525252525252525252525252%25252520AND525252525252525252525252%252525201525252525252525252525252%2525253D1525252525252525252525252%25252520--525252525252525252525252%25252520AND525252525252525252525252%252525201525252525252525252525252%2525253D1525252525252525252525252%25252520--525252525252525252525252%25252520AND525252525252525252525252%252525201525252525252525252525252%2525253D1525252525252525252525252%25252520--525252525252525252525252%25252520AND525252525252525252525252%252525201525252525252525252525252%2525253D1525252525252525252525252%25252520--5252525252525252%2520AND5252525252525252%252015252525252525252%253D15252525252525252%2520--0252525252525252%25AND0252525252525252%251D352525252525252%2510252525252525252%25--%20AND%201%3D1%20--%20AND%201%3D1%20--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /hidden-admin-panel
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /flood-endpoint
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --%2525201%25253D1%252520DNA%252520--%252525201%2525253D1%25252520DNA%25252520--%252525201%2525253D1%25252520DNA%25252520--%252525201%2525253D1%25252520DNA%25252520--%252525201%2525253D1%25252520DNA%25252520--025252%252525251D35252%252525251025252%25252525DNA025252%25252525--02525252%2525252525'nimdaD3525252%2525252525emanresuF3525252%2525252525nigolC5525252%2525252525025252%25252525AND025252%252525251D35252%252525251025252%25252525--025252%25252525AND025252%252525251D35252%252525251025252%25252525--025252%25252525AND025252%252525251D35252%252525251025252%25252525--025252%25252525AND025252%252525251D35252%252525251025252%25252525--%25252520AND%252525201%2525253D1%25252520-- AND 1=1 -- AND 1=1 --
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --0252%2525252525251D352%25252525252510252%252525252525DNA0252%252525252525--025252%2525252525251D35252%2525252525251025252%252525252525DNA025252%252525252525--02525252%2525252525251D3525252%252525252525102525252%252525252525DNA02525252%252525252525--52525252%25252525252520152525252%2525252525253D152525252%25252525252520DNA52525252%25252525252520sresu52525252%25252525252520MORF52525252%25252525252520*52525252%2525252525252052525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%2525252525252052525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%25252525252520152525252%2525252525253Ddi52525252%2525252525253F52525252%2525252525252F0252%252525252525AND0252%2525252525251D352%25252525252510252%252525252525--0252%252525252525AND0252%2525252525251D352%25252525252510252%252525252525--0252%252525252525AND0252%2525252525251D352%25252525252510252%252525252525--%252525252520AND%2525252525201%25252525253D1%252525252520--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --02%2525251D3%252525102%252525DNA02%252525--025252%2525251D35252%2525251025252%252525DNA025252%252525--025252%2525251D35252%2525251025252%252525DNA025252%252525--025252525252525252%252525251D35252525252525252%252525251025252525252525252%25252525DNA025252525252525252%25252525--525252525252525252525252%2525252525201525252525252525252525252%25252525253D1525252525252525252525252%252525252520DNA525252525252525252525252%252525252520525252525252525252525252%25252525255Cstatus525252525252525252525252%25252525253Foverload525252525252525252525252%252525252520AND525252525252525252525252%2525252525201525252525252525252525252%25252525253D1525252525252525252525252%252525252520--525252525252525252525252%252525252520AND525252525252525252525252%2525252525201525252525252525252525252%25252525253D1525252525252525252525252%252525252520--525252525252525252525252%252525252520AND525252525252525252525252%2525252525201525252525252525252525252%25252525253D1525252525252525252525252%252525252520--525252525252525252525252%252525252520AND525252525252525252525252%2525252525201525252525252525252525252%25252525253D1525252525252525252525252%252525252520--525252525252525252525252%252525252520AND525252525252525252525252%2525252525201525252525252525252525252%25252525253D1525252525252525252525252%252525252520--5252525252525252%25252520AND5252525252525252%2525252015252525252525252%2525253D15252525252525252%25252520--0252525252525252%252525AND0252525252525252%2525251D352525252525252%25252510252525252525252%252525--%252520AND%2525201%25253D1%252520--%252520AND%2525201%25253D1%252520--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --0252%25252525252525252525251D352%252525252525252525252510252%2525252525252525252525DNA0252%2525252525252525252525--0252%25252525252525252525251D352%252525252525252525252510252%2525252525252525252525DNA0252%2525252525252525252525--0252%25252525252525252525251D352%252525252525252525252510252%2525252525252525252525DNA0252%2525252525252525252525--525252%252525252525252525252525252525201525252%2525252525252525252525252525253D1525252%25252525252525252525252525252520DNA525252%25252525252525252525252525252520--525252%252525252525252525252525252525201525252%2525252525252525252525252525253D1525252%25252525252525252525252525252520DNA525252%25252525252525252525252525252520525252%2525252525252525252525252525252Fapi525252%2525252525252525252525252525252Frefresh525252%2525252525252525252525252525253Fspam525252%2525252525252525252525252525253Dtrue525252%25252525252525252525252520AND525252%252525252525252525252525201525252%2525252525252525252525253D1525252%25252525252525252525252520--525252%25252525252525252525252520AND525252%252525252525252525252525201525252%2525252525252525252525253D1525252%25252525252525252525252520--525252%25252525252525252525252520AND525252%252525252525252525252525201525252%2525252525252525252525253D1525252%25252525252525252525252520--525252%25252525252525252525252520AND525252%252525252525252525252525201525252%2525252525252525252525253D1525252%25252525252525252525252520--52%25252525252525252520AND52%25252525252525252520152%2525252525252525253D152%25252525252525252520--52%25252525252525252520AND52%25252525252525252520152%2525252525252525253D152%25252525252525252520-- AND 1=1 --
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --02525252%2525251D3525252%252525102525252%252525DNA02525252%252525--025252525252%252525251D35252525252%252525251025252525252%25252525DNA025252525252%25252525525252525252%2525252525252Fadmin525252525252%2525252525252F..525252525252%2525252525252F..525252525252%2525252525252F..525252525252%2525252525252Fetc525252525252%2525252525252Fpasswd525252525252%2525252520AND525252525252%25252525201525252525252%252525253D1525252525252%2525252520--525252525252%2525252520AND525252525252%25252525201525252525252%252525253D1525252525252%2525252520--525252525252%2525252520AND525252525252%25252525201525252525252%252525253D1525252525252%2525252520--025252525252%25252525AND025252525252%252525251D35252525252%252525251025252525252%25252525--5252525252%25252520AND5252525252%2525252015252525252%2525253D15252525252%25252520--5252525252%25252520AND5252525252%2525252015252525252%2525253D15252525252%25252520--5252525252%25252520AND5252525252%2525252015252525252%2525253D15252525252%25252520--5252525252%25252520AND5252525252%2525252015252525252%2525253D15252525252%25252520--0252525252%252525AND0252525252%2525251D352525252%25252510252525252%252525--025252%252525AND025252%2525251D35252%2525251025252%252525-- AND 1=1 --
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /hidden-admin-panel
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /flood-endpoint
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /hidden-admin-panel
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /flood-endpoint
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --0252%2525252525251D352%25252525252510252%252525252525DNA0252%252525252525--025252%2525252525251D35252%2525252525251025252%252525252525DNA025252%252525252525--02525252%2525252525251D3525252%252525252525102525252%252525252525DNA02525252%252525252525--52525252%25252525252520152525252%2525252525253D152525252%25252525252520DNA52525252%25252525252520sresu52525252%25252525252520MORF52525252%25252525252520*52525252%2525252525252052525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%2525252525252052525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%25252525252520152525252%2525252525253Ddi52525252%2525252525253F52525252%2525252525252F0252%252525252525AND0252%2525252525251D352%25252525252510252%252525252525--0252%252525252525AND0252%2525252525251D352%25252525252510252%252525252525--0252%252525252525AND0252%2525252525251D352%25252525252510252%252525252525--%252525252520AND%2525252525201%25252525253D1%252525252520--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: -- 1=1 DNA -- 1=1 DNA -- 1=1 DNA --02525252%1D3525252%102525252%DNA02525252%--52525252%252520152525252%25253D152525252%252520DNA52525252%252520--52525252%252520152525252%25253D152525252%252520DNA52525252%252520--52525252%252520152525252%25253D152525252%252520DNA52525252%252520--52525252%252520152525252%25253D152525252%252520DNA52525252%2525205252525252%2525255Clogin5252525252%2525253Fusername5252525252%2525253Dadmin'5252525252%25252520--52525252%252520AND52525252%252520152525252%25253D152525252%252520--02525252%AND02525252%1D3525252%102525252%--02525252%AND02525252%1D3525252%102525252%--02525252%AND02525252%1D3525252%102525252%--02525252%AND02525252%1D3525252%102525252%--025252%AND025252%1D35252%1025252%--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --0252%2525252525252525252525251D352%25252525252525252525252510252%252525252525252525252525DNA0252%252525252525252525252525--0252%2525252525252525252525251D352%25252525252525252525252510252%252525252525252525252525DNA0252%252525252525252525252525--0252%2525252525252525252525251D352%25252525252525252525252510252%252525252525252525252525DNA0252%252525252525252525252525--525252%25252525252525252525252525252525201525252%252525252525252525252525252525253D1525252%2525252525252525252525252525252520DNA525252%2525252525252525252525252525252520--525252%25252525252525252525252525252525201525252%252525252525252525252525252525253D1525252%2525252525252525252525252525252520DNA525252%2525252525252525252525252525252520525252%252525252525252525252525252525252Fapi525252%252525252525252525252525252525252Frefresh525252%252525252525252525252525252525253Fspam525252%252525252525252525252525252525253Dtrue525252%2525252525252525252525252520AND525252%25252525252525252525252525201525252%252525252525252525252525253D1525252%2525252525252525252525252520--525252%2525252525252525252525252520AND525252%25252525252525252525252525201525252%252525252525252525252525253D1525252%2525252525252525252525252520--525252%2525252525252525252525252520AND525252%25252525252525252525252525201525252%252525252525252525252525253D1525252%2525252525252525252525252520--525252%2525252525252525252525252520AND525252%25252525252525252525252525201525252%252525252525252525252525253D1525252%2525252525252525252525252520--52%2525252525252525252520AND52%2525252525252525252520152%252525252525252525253D152%2525252525252525252520--52%2525252525252525252520AND52%2525252525252525252520152%252525252525252525253D152%2525252525252525252520--%20AND%201%3D1%20--%20AND%201%3D1%20--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --02525252%252525251D3525252%25252525102525252%25252525DNA02525252%25252525--025252525252%25252525251D35252525252%25252525251025252525252%2525252525DNA025252525252%2525252525525252525252%252525252525252Fadmin525252525252%252525252525252F..525252525252%252525252525252F..525252525252%252525252525252F..525252525252%252525252525252Fetc525252525252%252525252525252Fpasswd525252525252%252525252520AND525252525252%2525252525201525252525252%25252525253D1525252525252%252525252520--525252525252%252525252520AND525252525252%2525252525201525252525252%25252525253D1525252525252%252525252520--525252525252%252525252520AND525252525252%2525252525201525252525252%25252525253D1525252525252%252525252520--025252525252%2525252525AND025252525252%25252525251D35252525252%25252525251025252525252%2525252525--5252525252%2525252520AND5252525252%252525252015252525252%252525253D15252525252%2525252520--5252525252%2525252520AND5252525252%252525252015252525252%252525253D15252525252%2525252520--5252525252%2525252520AND5252525252%252525252015252525252%252525253D15252525252%2525252520--5252525252%2525252520AND5252525252%252525252015252525252%252525253D15252525252%2525252520--0252525252%25252525AND0252525252%252525251D352525252%2525252510252525252%25252525--025252%25252525AND025252%252525251D35252%252525251025252%25252525--%20AND%201%3D1%20--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --02%252525251D3%25252525102%25252525DNA02%25252525--025252%252525251D35252%252525251025252%25252525DNA025252%25252525--025252%252525251D35252%252525251025252%25252525DNA025252%25252525--025252525252525252%25252525251D35252525252525252%25252525251025252525252525252%2525252525DNA025252525252525252%2525252525--525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520DNA525252525252525252525252%25252525252520525252525252525252525252%2525252525255Cstatus525252525252525252525252%2525252525253Foverload525252525252525252525252%25252525252520AND525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520--525252525252525252525252%25252525252520AND525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520--525252525252525252525252%25252525252520AND525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520--525252525252525252525252%25252525252520AND525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520--525252525252525252525252%25252525252520AND525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520--5252525252525252%2525252520AND5252525252525252%252525252015252525252525252%252525253D15252525252525252%2525252520--0252525252525252%25252525AND0252525252525252%252525251D352525252525252%2525252510252525252525252%25252525--%25252520AND%252525201%2525253D1%25252520--%25252520AND%252525201%2525253D1%25252520--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /hidden-admin-panel
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /flood-endpoint
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /hidden-admin-panel
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: /flood-endpoint
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --%201%3D1%20DNA%20--%201%3D1%20DNA%20--%201%3D1%20DNA%20--02525252%251D3525252%25102525252%25DNA02525252%25--52525252%25252520152525252%2525253D152525252%25252520DNA52525252%25252520--52525252%25252520152525252%2525253D152525252%25252520DNA52525252%25252520--52525252%25252520152525252%2525253D152525252%25252520DNA52525252%25252520--52525252%25252520152525252%2525253D152525252%25252520DNA52525252%252525205252525252%252525255Clogin5252525252%252525253Fusername5252525252%252525253Dadmin'5252525252%2525252520--52525252%25252520AND52525252%25252520152525252%2525253D152525252%25252520--02525252%25AND02525252%251D3525252%25102525252%25--02525252%25AND02525252%251D3525252%25102525252%25--02525252%25AND02525252%251D3525252%25102525252%25--02525252%25AND02525252%251D3525252%25102525252%25--025252%25AND025252%251D35252%251025252%25--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --0252%2525252525251D352%25252525252510252%252525252525DNA0252%252525252525--025252%2525252525251D35252%2525252525251025252%252525252525DNA025252%252525252525--02525252%2525252525251D3525252%252525252525102525252%252525252525DNA02525252%252525252525--52525252%25252525252520152525252%2525252525253D152525252%25252525252520DNA52525252%25252525252520sresu52525252%25252525252520MORF52525252%25252525252520*52525252%2525252525252052525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%2525252525252052525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%252525252525E252525252%2525252525259652525252%2525252525258852525252%25252525252520152525252%2525252525253Ddi52525252%2525252525253F52525252%2525252525252F0252%252525252525AND0252%2525252525251D352%25252525252510252%252525252525--0252%252525252525AND0252%2525252525251D352%25252525252510252%252525252525--0252%252525252525AND0252%2525252525251D352%25252525252510252%252525252525--%252525252520AND%2525252525201%25252525253D1%252525252520-- AND 1=1 --
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --0252%2525252525252525252525251D352%25252525252525252525252510252%252525252525252525252525DNA0252%252525252525252525252525--0252%2525252525252525252525251D352%25252525252525252525252510252%252525252525252525252525DNA0252%252525252525252525252525--0252%2525252525252525252525251D352%25252525252525252525252510252%252525252525252525252525DNA0252%252525252525252525252525--525252%25252525252525252525252525252525201525252%252525252525252525252525252525253D1525252%2525252525252525252525252525252520DNA525252%2525252525252525252525252525252520--525252%25252525252525252525252525252525201525252%252525252525252525252525252525253D1525252%2525252525252525252525252525252520DNA525252%2525252525252525252525252525252520525252%252525252525252525252525252525252Fapi525252%252525252525252525252525252525252Frefresh525252%252525252525252525252525252525253Fspam525252%252525252525252525252525252525253Dtrue525252%2525252525252525252525252520AND525252%25252525252525252525252525201525252%252525252525252525252525253D1525252%2525252525252525252525252520--525252%2525252525252525252525252520AND525252%25252525252525252525252525201525252%252525252525252525252525253D1525252%2525252525252525252525252520--525252%2525252525252525252525252520AND525252%25252525252525252525252525201525252%252525252525252525252525253D1525252%2525252525252525252525252520--525252%2525252525252525252525252520AND525252%25252525252525252525252525201525252%252525252525252525252525253D1525252%2525252525252525252525252520--52%2525252525252525252520AND52%2525252525252525252520152%252525252525252525253D152%2525252525252525252520--52%2525252525252525252520AND52%2525252525252525252520152%252525252525252525253D152%2525252525252525252520--%20AND%201%3D1%20--%20AND%201%3D1%20--
[08.02.2025, 14:22:48] ⚔️ 🪓 Barbarian attacked from 66.66.66.66! Reason: HIGH REQUEST RATE DETECTED, Target: --02%252525251D3%25252525102%25252525DNA02%25252525--025252%252525251D35252%252525251025252%25252525DNA025252%25252525--025252%252525251D35252%252525251025252%25252525DNA025252%25252525--025252525252525252%25252525251D35252525252525252%25252525251025252525252525252%2525252525DNA025252525252525252%2525252525--525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520DNA525252525252525252525252%25252525252520525252525252525252525252%2525252525255Cstatus525252525252525252525252%2525252525253Foverload525252525252525252525252%25252525252520AND525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520--525252525252525252525252%25252525252520AND525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520--525252525252525252525252%25252525252520AND525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520--525252525252525252525252%25252525252520AND525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520--525252525252525252525252%25252525252520AND525252525252525252525252%252525252525201525252525252525252525252%2525252525253D1525252525252525252525252%25252525252520--5252525252525252%2525252520AND5252525252525252%252525252015252525252525252%252525253D15252525252525252%2525252520--0252525252525252%25252525AND0252525252525252%252525251D352525252525252%2525252510252525252525252%25252525--%25252520AND%252525201%2525253D1%25252520--%25252520AND%252525201%2525253D1%25252520--
